Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio,Steps,Samples,Run_ID
2026-02-02 16:42:40,Synthetic_high_corr,25,13,0.047992384578772015,0.9998242761963688,260,50,0
2026-02-02 16:42:41,Synthetic_high_corr,41,31,0.08731632395754534,0.9999354620535934,620,50,0
2026-02-02 16:42:43,Synthetic_high_corr,57,56,0.14286202991341423,0.9999939137587998,1000,50,0
2026-02-02 16:42:45,Synthetic_high_corr,74,72,0.27733745619459904,1.0000027892601346,1000,50,0
2026-02-02 16:42:48,Synthetic_high_corr,90,89,0.46756974223384634,1.00000423889178,1000,50,0
2026-02-02 16:42:52,Synthetic_high_corr,106,106,0.7389894266723617,1.0000000000000036,1000,50,0
2026-02-02 16:42:55,Synthetic_high_corr,123,100,0.9621071740794499,1.0000159178111194,1000,50,0
2026-02-02 16:42:57,Synthetic_high_corr,139,87,0.9577982207870817,0.9999599524002251,1000,50,0
2026-02-02 16:43:01,Synthetic_high_corr,156,82,1.0041162443654712,0.999928157118608,1000,50,0
2026-02-02 16:43:05,Synthetic_high_corr,172,80,1.0358226018109695,0.9999098440649354,1000,50,0
2026-02-02 16:43:09,Synthetic_high_corr,188,76,1.023259609623261,0.9998628860489935,1000,50,0
2026-02-02 16:43:15,Synthetic_high_corr,205,73,0.9616599149472986,0.9997753944949991,1000,50,0
2026-02-02 16:43:22,Synthetic_high_corr,221,72,0.97260248270065,0.9997427057344203,1000,50,0
2026-02-02 16:43:27,Synthetic_high_corr,237,74,1.0471964699609633,0.999842627985577,1000,50,0
2026-02-02 16:43:35,Synthetic_high_corr,254,71,0.9779982086258171,0.9996700878584742,1000,50,0
2026-02-02 16:43:44,Synthetic_high_corr,270,71,0.9975647150847724,0.9997146943213419,1000,50,0
2026-02-02 16:43:49,Synthetic_high_corr,287,72,1.030658765625139,0.9996619713364574,1000,50,0
2026-02-02 16:44:00,Synthetic_high_corr,303,71,0.978491201242124,0.9995803692996826,1000,50,0
